payment_id,loan_id,payment_date,payment_amount,payment_method,payment_status
6690,15098,2026-01-22,22154.0,Auto Debit,Success
6691,15228,2026-01-06,20549.0,Net Banking,Success
6692,26802,2022-05-30,23157.0,Auto Debit,Success
6693,10868,2025-12-27,5412.0,Credit Card,Success
6694,7596,2025-04-26,21736.0,Credit Card,Success
6695,9077,2024-12-10,9467.0,UPI,Pending
6696,7333,2023-06-03,18809.0,Debit Card,Success
6697,29877,2024-04-20,4554.0,Debit Card,Success
6698,16363,2025-03-12,21703.0,UPI,Success
6699,3956,2024-05-27,22257.0,Net Banking,Pending
6700,12893,2023-08-27,3860.0,UPI,Success
6701,22969,2026-04-03,1063.0,UPI,Success
6702,3234,2023-04-11,13442.0,Auto Debit,Success
6703,1222,2025-12-08,4334.0,Auto Debit,Failed
6704,2800,2024-09-18,6185.0,Debit Card,Success
6705,8169,2024-07-06,9692.0,Debit Card,Success
6706,20601,2024-03-07,21417.0,Auto Debit,Success
6707,16492,2022-02-02,10871.0,Net Banking,Success
6708,9490,2023-07-05,9472.0,Auto Debit,Success
6709,5233,2022-09-11,13046.0,Credit Card,Success
6710,1486,2024-05-11,12091.0,Net Banking,Success
6711,4852,2023-12-04,13778.0,UPI,Success
6712,29717,2026-04-26,22535.0,Net Banking,Success
6713,2912,2025-01-15,6745.0,Auto Debit,Failed
6714,7823,2022-12-29,13107.0,Credit Card,Success
6715,4791,2025-01-04,2929.0,Auto Debit,Success
6716,5588,2024-08-09,14005.0,Credit Card,Success
6717,1411,2025-02-14,697.0,Credit Card,Success
6718,11550,2025-05-01,22345.0,Credit Card,Success
6719,22046,2024-07-27,11968.0,UPI,Success
6720,10247,2024-05-16,22061.0,Net Banking,Success
6721,17274,2025-07-05,5093.0,UPI,Success
6722,1091,2022-06-07,3790.0,Net Banking,Pending
6723,9741,2022-09-16,21478.0,Net Banking,Success
6724,26854,2023-10-11,21826.0,Net Banking,Success
6725,16620,2024-01-12,14424.0,Credit Card,Success
6726,27510,2022-01-03,6544.0,UPI,Success
6727,21021,2022-02-05,23953.0,UPI,Success
6728,19203,2025-05-13,16766.0,Net Banking,Success
6729,1248,2023-04-03,21368.0,UPI,Success
6730,5548,2025-11-02,21610.0,Credit Card,Success
6731,12932,2022-06-04,,,Success
6732,23809,2025-08-12,15248.0,Net Banking,Success
6733,19382,2025-08-30,22541.0,Credit Card,Success
6734,27597,2024-04-08,6345.0,Net Banking,Success
6735,2682,2023-05-10,8234.0,UPI,Success
6736,4428,2025-11-02,24330.0,UPI,Success
6737,1350,2022-06-13,14330.0,Net Banking,Success
6738,9355,2023-12-02,23635.0,Net Banking,Success
6739,1694,2025-05-30,3716.0,UPI,Success
6740,10949,2023-02-28,7632.0,Debit Card,Success
6741,712,2022-01-03,22615.0,Net Banking,Success
6742,20577,2022-10-13,23949.0,Debit Card,Success
6743,22193,2022-07-18,4478.0,UPI,Success
6744,27715,2024-01-21,10616.0,Auto Debit,Success
6745,26396,2022-03-12,14806.0,Debit Card,Success
6746,8901,2024-02-27,19018.0,UPI,Success
6747,9897,2026-02-17,20367.0,Net Banking,Success
6748,13608,2025-12-25,,,Success
6749,2130,2026-03-10,14466.0,Net Banking,Success
6750,20057,2023-04-27,5729.0,Debit Card,Success
6751,24471,2023-09-17,4045.0,Auto Debit,Failed
6752,22872,2026-03-30,,,Success
6753,21848,2026-01-16,19246.0,Auto Debit,Success
6754,9480,2022-04-19,22661.0,Debit Card,Success
6755,25647,2025-11-12,3888.0,Net Banking,Success
6756,2390,2023-02-06,14363.0,Net Banking,Pending
6757,10208,2023-01-22,952.0,Auto Debit,Failed
6758,5986,2024-04-11,21687.0,UPI,Success
6759,16871,2023-09-23,9000.0,Auto Debit,Failed
6760,26331,2025-09-15,3319.0,Debit Card,Success
6761,26270,2023-08-05,18753.0,Net Banking,Success
6762,4399,2023-04-09,7447.0,UPI,Success
6763,2886,2023-03-16,17665.0,Auto Debit,Success
6764,73,2025-10-07,935.0,Credit Card,Success
6765,27126,2023-04-25,13070.0,Auto Debit,Success
6766,6592,2024-01-10,15876.0,UPI,Success
6767,17906,2023-05-07,17118.0,UPI,Success
6768,7276,2022-08-02,12425.0,Debit Card,Success
6769,3698,2024-07-25,17349.0,UPI,Success
6770,19414,2023-06-26,866.0,Debit Card,Success
6771,13709,2025-10-13,9319.0,Net Banking,Success
6772,18762,2026-02-18,3252.0,Auto Debit,Success
6773,8783,2022-01-30,16394.0,Net Banking,Success
6774,17495,2023-04-04,18923.0,UPI,Success
6775,4845,2025-01-03,21121.0,Debit Card,Success
6776,27215,2022-03-09,5036.0,Net Banking,Success
6777,13849,2025-02-09,20529.0,Credit Card,Success
6778,4325,2024-03-14,13694.0,UPI,Success
6779,4057,2025-01-31,19702.0,Debit Card,Success
6780,11010,2022-09-12,13200.0,Credit Card,Success
6781,7885,2024-08-20,10815.0,UPI,Success
6782,5011,2023-02-03,3736.0,Auto Debit,Success
6783,20099,2024-02-21,8932.0,Credit Card,Pending
6784,5892,2023-09-09,,,Success
6785,15272,2022-04-11,,,Success
6786,14013,2022-11-07,7018.0,Debit Card,Success
6787,15960,2023-10-26,20907.0,Auto Debit,Success
6788,16640,2025-03-25,5695.0,UPI,Success
6789,5973,2022-07-20,24145.0,UPI,Success
6790,27679,2022-09-23,18965.0,Net Banking,Success
6791,22590,2023-09-16,18324.0,Credit Card,Success
6792,4695,2023-12-15,1274.0,Credit Card,Success
6793,18141,2023-05-09,8053.0,Net Banking,Success
6794,14261,2025-10-01,9938.0,Net Banking,Success
6795,28093,2024-07-11,553.0,UPI,Success
6796,3292,2022-12-14,15607.0,Net Banking,Success
6797,7503,2023-01-09,21372.0,Credit Card,Success
6798,14275,2025-09-16,24904.0,Auto Debit,Success
6799,14891,2025-04-21,12423.0,Debit Card,Success
6800,14723,2026-03-04,289.0,Net Banking,Success
6801,18554,2025-11-27,6675.0,UPI,Success
6802,14588,2022-06-09,17963.0,Net Banking,Success
6803,14184,2022-05-02,1410.0,Debit Card,Success
6804,287,2022-01-23,24267.0,Debit Card,Success
6805,1454,2022-11-21,1301.0,Credit Card,Success
6806,13264,2023-05-15,23217.0,Debit Card,Success
6807,12985,2026-01-10,17733.0,Debit Card,Success
6808,19620,2022-03-31,13817.0,Net Banking,Success
6809,1914,2022-05-03,22582.0,Credit Card,Success
6810,29572,2023-10-01,22860.0,Debit Card,Success
6811,19248,2022-05-13,11888.0,UPI,Failed
6812,26101,2025-12-10,18406.0,Auto Debit,Success
6813,19796,2025-08-14,18050.0,Credit Card,Success
6814,10861,2023-12-24,8322.0,Auto Debit,Success
6815,4200,2022-10-17,8877.0,Net Banking,Success
6816,28047,2024-10-04,8537.0,Debit Card,Pending
6817,10064,2022-05-13,11414.0,Net Banking,Success
6818,20854,2022-05-29,7783.0,Credit Card,Success
6819,24939,2022-11-04,13679.0,UPI,Success
6820,9579,2023-04-07,15088.0,Debit Card,Success
6821,28125,2026-02-09,9542.0,Credit Card,Success
6822,4390,2022-10-19,20686.0,Net Banking,Success
6823,25719,2022-03-25,,,Success
6824,27772,2025-08-23,2667.0,Net Banking,Success
6825,18279,2023-11-29,1004.0,Credit Card,Success
6826,17400,2024-07-05,15641.0,Auto Debit,Success
6827,17032,2025-02-23,13145.0,Net Banking,Success
6828,8955,2025-08-09,16726.0,Auto Debit,Success
6829,26682,2024-12-06,573.0,UPI,Success
6830,16893,2024-06-20,4223.0,UPI,Success
6831,21621,2025-09-07,8012.0,Debit Card,Success
6832,15905,2023-11-27,18689.0,UPI,Success
6833,21122,2023-10-26,24195.0,UPI,Success
6834,16831,2022-09-10,7574.0,UPI,Success
6835,13509,2024-03-13,3013.0,Net Banking,Success
6836,21488,2022-06-12,5808.0,Auto Debit,Success
6837,15870,2024-01-07,2894.0,UPI,Success
6838,29983,2023-05-02,23420.0,Debit Card,Success
6839,12674,2024-01-06,2831.0,Debit Card,Success
6840,9350,2026-04-28,18539.0,UPI,Success
6841,24985,2022-12-26,2790.0,Credit Card,Success
6842,29349,2024-09-20,10885.0,Debit Card,Success
6843,19374,2025-01-16,301.0,UPI,Success
6844,26886,2024-09-23,15261.0,Net Banking,Success
6845,8542,2022-06-05,5287.0,Auto Debit,Success
6846,9060,2023-08-30,4493.0,UPI,Success
6847,10547,2024-03-17,5131.0,Auto Debit,Success
6848,1818,2023-01-17,4611.0,Net Banking,Success
6849,3659,2025-12-25,14886.0,Net Banking,Success
6850,14929,2022-04-26,19067.0,Net Banking,Success
6851,14428,2025-06-24,,,Success
6852,20646,2025-06-20,8768.0,Debit Card,Pending
6853,13421,2022-01-06,8790.0,Auto Debit,Success
6854,4258,2024-02-12,24971.0,Net Banking,Success
6855,28858,2023-09-04,20627.0,Net Banking,Success
6856,22239,2025-12-22,6422.0,Credit Card,Success
6857,25423,2024-10-04,20270.0,Net Banking,Success
6858,23781,2026-01-20,19014.0,UPI,Pending
6859,533,2024-02-29,3423.0,Debit Card,Success
6860,23193,2025-09-22,233.0,Credit Card,Success
6861,179,2023-05-23,6607.0,Net Banking,Success
6862,19186,2024-01-21,564.0,Auto Debit,Success
6863,28518,2025-03-30,6765.0,Credit Card,Success
6864,28371,2024-04-16,20950.0,Net Banking,Success
6865,26009,2025-11-18,10871.0,UPI,Success
6866,3964,2025-02-22,19678.0,Credit Card,Success
6867,1766,2023-10-01,16724.0,Auto Debit,Success
6868,21701,2024-12-20,10029.0,Credit Card,Success
6869,716,2025-01-20,21049.0,Credit Card,Success
6870,5816,2025-10-10,17994.0,Debit Card,Success
6871,17566,2023-11-10,20259.0,Net Banking,Success
6872,25025,2024-08-17,7416.0,Debit Card,Success
6873,22199,2025-04-21,7483.0,Auto Debit,Success
6874,16653,2022-10-20,5352.0,UPI,Failed
6875,6972,2025-01-20,4298.0,UPI,Success
6876,28553,2023-06-28,8363.0,Auto Debit,Success
6877,479,2025-11-21,13536.0,Net Banking,Success
6878,19533,2022-08-28,17395.0,Credit Card,Success
6879,2946,2024-07-24,3000.0,UPI,Success
6880,24194,2025-02-03,20637.0,Auto Debit,Success
6881,11933,2022-12-13,14259.0,Debit Card,Success
6882,13294,2022-07-02,7894.0,Debit Card,Success
6883,10865,2024-10-17,19751.0,Debit Card,Success
6884,27893,2022-06-30,24922.0,Net Banking,Pending
6885,14267,2022-06-08,24255.0,Credit Card,Success
6886,20706,2024-05-09,943.0,Net Banking,Success
6887,7310,2023-01-21,7739.0,Auto Debit,Success
6888,3618,2022-04-24,20230.0,UPI,Success
6889,28923,2022-04-11,8156.0,Net Banking,Success
6890,20366,2022-10-14,11554.0,UPI,Success
6891,19607,2024-04-24,15957.0,UPI,Success
6892,5486,2023-11-17,14267.0,Net Banking,Success
6893,13166,2024-04-27,7072.0,Net Banking,Success
6894,4937,2024-08-21,15591.0,Net Banking,Success
6895,25390,2023-01-11,11318.0,Credit Card,Success
6896,26880,2022-11-10,8949.0,Auto Debit,Success
6897,8809,2023-06-26,13429.0,Auto Debit,Success
6898,29736,2022-06-05,15475.0,Net Banking,Success
6899,17012,2024-06-21,18618.0,UPI,Success
6900,25765,2024-04-12,7298.0,UPI,Failed
6901,10056,2022-12-08,12196.0,Net Banking,Success
6902,6924,2026-01-17,10354.0,Credit Card,Success
6903,1567,2022-06-30,3774.0,Auto Debit,Success
6904,23746,2026-01-24,24792.0,Auto Debit,Success
6905,4541,2022-10-13,1124.0,Credit Card,Success
6906,12460,2024-09-18,12324.0,Credit Card,Success
6907,12346,2022-12-23,17199.0,Net Banking,Success
6908,19520,2022-05-26,807.0,UPI,Success
6909,8493,2025-11-02,10883.0,UPI,Success
6910,2961,2025-10-04,8437.0,Auto Debit,Success
6911,11285,2023-11-30,12944.0,Credit Card,Success
6912,29280,2023-12-22,20115.0,Credit Card,Success
6913,11175,2023-03-01,24709.0,Auto Debit,Success
6914,10029,2022-11-24,2439.0,Auto Debit,Failed
6915,4838,2023-05-31,6272.0,Debit Card,Success
6916,5474,2023-07-04,10450.0,Debit Card,Success
6917,7893,2024-06-14,8411.0,Credit Card,Success
6918,12626,2026-01-28,12168.0,Credit Card,Success
6919,29985,2023-09-18,4160.0,UPI,Success
6920,20265,2025-12-12,7507.0,Credit Card,Pending
6921,3731,2024-03-13,12491.0,Auto Debit,Success
6922,19197,2025-06-18,14355.0,UPI,Success
6923,5603,2023-08-28,9701.0,Auto Debit,Success
6924,27230,2025-12-05,4447.0,Auto Debit,Success
6925,7520,2026-01-09,14243.0,Auto Debit,Success
6926,800,2026-02-09,8240.0,Credit Card,Success
6927,3935,2022-05-10,20594.0,Debit Card,Success
6928,8712,2024-10-21,5336.0,Debit Card,Success
6929,27958,2025-03-30,16553.0,Auto Debit,Success
6930,24983,2023-09-30,11992.0,Net Banking,Success
6931,27389,2024-08-06,18073.0,Auto Debit,Success
6932,7413,2023-01-09,20315.0,Credit Card,Success
6933,882,2025-12-25,154.0,Credit Card,Success
6934,24560,2022-08-13,22907.0,Credit Card,Success
6935,5321,2024-04-08,5025.0,Net Banking,Success
6936,24691,2024-05-18,9146.0,Debit Card,Success
6937,14080,2023-03-06,17788.0,Auto Debit,Success
6938,5023,2025-10-02,24420.0,UPI,Success
6939,23440,2026-04-02,,,Success
6940,9426,2022-09-26,7132.0,Debit Card,Success
6941,18608,2024-07-16,5514.0,Debit Card,Success
6942,10419,2023-04-09,11999.0,Net Banking,Failed
6943,834,2024-01-26,8740.0,UPI,Pending
6944,26924,2023-01-27,16947.0,Credit Card,Success
6945,819,2023-08-11,24320.0,Net Banking,Success
6946,3275,2024-12-13,22656.0,Credit Card,Failed
6947,2610,2025-05-29,20611.0,Net Banking,Success
6948,11521,2023-09-06,3772.0,UPI,Success
6949,11417,2022-08-15,11915.0,UPI,Success
6950,12953,2022-12-20,20137.0,Auto Debit,Success
6951,143,2026-04-01,1064.0,Debit Card,Success
6952,19957,2026-01-09,19061.0,Auto Debit,Success
6953,28179,2022-02-01,19924.0,Credit Card,Success
6954,8036,2023-01-16,3231.0,Credit Card,Success
6955,21122,2024-12-01,8773.0,UPI,Success
6956,26514,2025-09-03,15795.0,Auto Debit,Success
6957,21412,2023-06-24,19285.0,Net Banking,Success
6958,16530,2024-01-02,14600.0,Debit Card,Success
6959,20435,2025-12-15,7569.0,Credit Card,Success
6960,16503,2022-01-16,3217.0,Credit Card,Success
6961,27316,2024-01-31,833.0,Credit Card,Success
6962,6557,2024-08-17,17971.0,Auto Debit,Failed
6963,8232,2025-04-11,18730.0,Auto Debit,Success
6964,533,2023-03-20,21556.0,Auto Debit,Success
6965,25616,2023-04-11,1327.0,Net Banking,Success
6966,15227,2022-08-10,8904.0,Auto Debit,Success
6967,9414,2025-09-03,4765.0,UPI,Pending
6968,1677,2024-09-26,6764.0,Net Banking,Success
6969,8288,2023-09-16,1413.0,UPI,Failed
6970,6426,2024-10-13,10976.0,Auto Debit,Success
6971,25466,2025-02-06,1825.0,UPI,Success
6972,19910,2024-09-07,12655.0,Debit Card,Success
6973,25780,2025-01-07,18028.0,Debit Card,Success
6974,16548,2023-07-08,340.0,Net Banking,Success
6975,14903,2025-12-15,15435.0,Credit Card,Success
6976,18967,2024-07-07,14958.0,Credit Card,Success
6977,15685,2022-03-16,23357.0,UPI,Success
6978,21254,2025-01-01,16616.0,Credit Card,Success
6979,12198,2026-01-18,8967.0,Net Banking,Success
6980,13504,2025-01-16,20729.0,Net Banking,Success
6981,29599,2025-02-22,9593.0,Credit Card,Success
6982,17063,2026-03-13,1269.0,Net Banking,Failed
6983,8291,2026-04-08,18202.0,Debit Card,Success
6984,5750,2022-07-16,15095.0,UPI,Success
6985,16878,2024-11-25,22882.0,Net Banking,Success
6986,28928,2023-06-16,22284.0,Auto Debit,Success
6987,17575,2025-11-03,11746.0,Debit Card,Success
6988,7911,2022-05-15,21908.0,Debit Card,Success
6989,21206,2023-06-13,7152.0,UPI,Success
6990,1076,2023-05-19,20509.0,Net Banking,Success
6991,2495,2025-10-09,15465.0,Auto Debit,Success
6992,1999,2023-02-22,13321.0,UPI,Success
6993,26703,2024-12-15,3771.0,Net Banking,Success
6994,25192,2024-10-15,18678.0,Net Banking,Success
6995,13669,2023-06-16,3657.0,UPI,Success
6996,2620,2022-06-01,5464.0,Credit Card,Success
6997,25161,2025-04-26,21496.0,UPI,Success
6998,24001,2024-09-10,1444.0,Auto Debit,Success
6999,16729,2024-07-24,13269.0,Credit Card,Pending
7000,24638,2023-04-20,9801.0,Net Banking,Success
7001,1283,2024-04-24,6092.0,Credit Card,Success
7002,16811,2023-04-18,14618.0,Auto Debit,Success
7003,18677,2022-04-30,17760.0,UPI,Success
7004,23617,2024-04-01,8192.0,Auto Debit,Pending
7005,28277,2023-08-11,23050.0,Debit Card,Success
7006,1864,2025-04-19,21235.0,Auto Debit,Success
7007,25603,2022-01-12,718.0,Auto Debit,Success
7008,26177,2024-04-23,14347.0,Auto Debit,Success
7009,28356,2022-04-22,11810.0,Credit Card,Success
7010,554,2026-04-22,19858.0,UPI,Success
7011,20122,2022-01-15,16534.0,Credit Card,Success
7012,12367,2024-01-09,17611.0,Credit Card,Success
7013,15237,2024-11-06,15567.0,Credit Card,Failed
7014,5945,2022-04-26,18374.0,Auto Debit,Failed
7015,2597,2022-07-10,15228.0,Net Banking,Success
7016,19677,2022-07-11,866.0,Net Banking,Success
7017,27422,2022-09-29,11550.0,Credit Card,Failed
7018,10736,2022-07-15,3647.0,Auto Debit,Success
7019,1635,2022-05-15,23844.0,UPI,Success
7020,1179,2024-09-16,1480.0,Debit Card,Success
7021,24506,2023-08-17,22202.0,UPI,Success
7022,3040,2023-06-14,18099.0,Auto Debit,Success
7023,5686,2025-05-30,7863.0,Auto Debit,Success
7024,18373,2024-04-17,17459.0,Credit Card,Success
7025,856,2022-07-26,,,Success
7026,22025,2023-01-05,15290.0,Debit Card,Failed
7027,23936,2024-07-12,18919.0,Debit Card,Success
7028,4081,2025-09-04,,,Failed
7029,4440,2024-11-02,8303.0,Net Banking,Success
7030,17071,2022-12-31,9226.0,UPI,Success
7031,14160,2023-12-04,23235.0,Credit Card,Success
7032,12572,2026-02-15,18531.0,Net Banking,Success
7033,13370,2025-01-17,13497.0,Auto Debit,Success
7034,4693,2024-08-22,7358.0,Net Banking,Success
7035,23006,2023-07-28,21784.0,Net Banking,Success
7036,20323,2022-09-21,2005.0,Credit Card,Success
7037,18050,2025-07-31,12531.0,UPI,Pending
7038,9671,2023-10-31,20248.0,Debit Card,Failed
7039,3272,2024-03-30,12119.0,Net Banking,Success
7040,22763,2023-02-25,17059.0,Debit Card,Success
7041,25251,2025-09-21,12126.0,Credit Card,Success
7042,6644,2022-11-13,21028.0,UPI,Success
7043,26726,2025-11-02,23904.0,Debit Card,Success
7044,21947,2022-10-16,3587.0,Net Banking,Success
7045,17855,2022-04-11,20947.0,UPI,Success
7046,26491,2023-03-05,11186.0,Auto Debit,Success
7047,21772,2022-08-11,5001.0,Net Banking,Success
7048,8080,2025-04-05,5815.0,UPI,Success
7049,28612,2022-12-15,9385.0,UPI,Success
7050,22718,2023-06-28,16562.0,Auto Debit,Success
7051,1786,2023-05-23,12247.0,Auto Debit,Success
7052,28000,2022-09-07,1860.0,Credit Card,Failed
7053,14277,2024-11-19,1279.0,UPI,Success
7054,18262,2024-05-12,5452.0,UPI,Success
7055,3002,2025-12-12,9029.0,Auto Debit,Success
7056,2497,2024-07-16,20727.0,Debit Card,Success
7057,28503,2022-05-28,9882.0,Debit Card,Success
7058,13357,2024-10-17,23636.0,Auto Debit,Success
7059,5942,2023-07-15,16440.0,Credit Card,Success
7060,15669,2022-07-13,19787.0,Debit Card,Success
7061,4596,2022-01-24,14561.0,Net Banking,Success
7062,22303,2024-05-21,12492.0,Net Banking,Success
7063,4,2025-03-25,9931.0,Debit Card,Success
7064,8350,2023-01-24,21098.0,Debit Card,Success
7065,13973,2024-07-14,1712.0,Auto Debit,Success
7066,14459,2023-12-28,4619.0,Credit Card,Success
7067,13841,2024-08-09,22696.0,Debit Card,Pending
7068,5075,2024-04-04,22186.0,Net Banking,Success
7069,6298,2025-07-21,20833.0,Net Banking,Success
7070,8005,2023-11-02,,,Success
7071,19617,2024-08-30,23919.0,Auto Debit,Pending
7072,17365,2024-03-23,20687.0,Auto Debit,Success
7073,5576,2024-10-05,22989.0,Debit Card,Failed
7074,12308,2022-12-10,2613.0,UPI,Success
7075,13470,2024-09-30,1486.0,UPI,Success
7076,5192,2022-03-03,3490.0,Auto Debit,Success
7077,16173,2025-09-08,7820.0,UPI,Success
7078,1537,2022-10-09,10120.0,Net Banking,Success
7079,21344,2022-08-22,15334.0,Auto Debit,Success
7080,1030,2025-07-06,20470.0,Credit Card,Success
7081,14815,2024-03-01,8902.0,Net Banking,Success
7082,12363,2023-08-06,24426.0,UPI,Success
7083,9179,2024-08-13,5258.0,UPI,Success
7084,17343,2025-04-22,11193.0,Net Banking,Success
7085,5504,2022-11-06,15977.0,Auto Debit,Success
7086,14963,2024-10-11,13457.0,Net Banking,Success
7087,13408,2022-01-28,15872.0,Credit Card,Success
7088,7039,2024-08-22,7543.0,Auto Debit,Success
7089,22130,2026-01-07,11729.0,Debit Card,Success
7090,4423,2022-10-26,,,Success
7091,23918,2023-09-05,22501.0,UPI,Success
7092,11934,2024-12-21,,,Success
7093,23736,2025-06-13,1570.0,Net Banking,Success
7094,3557,2022-01-24,4423.0,Debit Card,Success
7095,29503,2025-11-09,5050.0,Auto Debit,Success
7096,12856,2024-02-15,15876.0,UPI,Success
7097,19326,2026-03-20,16566.0,Credit Card,Success
7098,28452,2026-01-28,14040.0,Credit Card,Success
7099,26257,2023-04-18,198.0,Debit Card,Success
7100,26147,2022-01-16,14022.0,Credit Card,Success
7101,15884,2025-01-17,20801.0,Credit Card,Success
7102,20677,2022-08-01,658.0,UPI,Success
7103,6678,2025-05-31,13573.0,Debit Card,Success
7104,10222,2024-02-12,5388.0,Debit Card,Success
7105,17942,2025-03-14,16297.0,Net Banking,Success
7106,731,2026-05-01,9273.0,UPI,Success
7107,11207,2025-09-08,15849.0,Credit Card,Success
7108,14479,2026-05-01,7405.0,Net Banking,Success
7109,24584,2024-06-05,975.0,Net Banking,Success
7110,6282,2026-04-02,10623.0,Net Banking,Pending
7111,19708,2026-01-27,2322.0,Debit Card,Success
7112,17701,2023-09-20,13693.0,Debit Card,Success
7113,5732,2025-11-25,14658.0,Credit Card,Success
7114,17383,2025-09-04,21543.0,Auto Debit,Success
7115,1677,2025-06-11,10797.0,Net Banking,Success
7116,26576,2025-04-22,,,Success
7117,27317,2023-01-24,4433.0,Net Banking,Success
7118,48,2025-03-03,18993.0,UPI,Success
7119,17678,2024-08-26,4806.0,Credit Card,Success
7120,22330,2022-11-25,5441.0,Debit Card,Success
7121,16006,2022-01-09,22524.0,UPI,Success
7122,26403,2023-02-14,15988.0,Credit Card,Success
7123,24593,2022-07-16,1330.0,UPI,Success
7124,21519,2025-05-19,10384.0,Credit Card,Success
7125,2571,2025-10-23,9024.0,Net Banking,Success
7126,29142,2023-07-02,12735.0,UPI,Pending
7127,2460,2023-02-05,16842.0,UPI,Success
7128,13857,2022-05-19,13290.0,Debit Card,Failed
7129,29775,2023-12-23,,,Success
