payment_id,loan_id,payment_date,payment_amount,payment_method,payment_status,loan_amount,loan_bucket
15990,24347,2025-06-22,1241.0,UPI,Success,17111,Very Low
15991,26225,2022-04-18,15792.0,UPI,Success,693035,Very High
15992,17254,2023-12-01,17672.0,Auto Debit,Success,797547,Very High
15993,20745,2023-10-09,21521.0,Credit Card,Success,650244,Very High
15994,29712,2022-03-20,13676.0,Credit Card,Success,396343,Medium
15995,23947,2024-06-23,8429.0,Credit Card,Success,71972,Very Low
15996,27545,2023-06-02,22525.0,UPI,Success,440181,Medium
15997,17855,2025-01-28,24637.0,UPI,Success,348259,Medium
15998,4219,2023-09-03,23233.0,Net Banking,Success,218954,Low
15999,8121,2024-07-05,9468.0,UPI,Success,170778,Low
16000,8001,2022-11-14,15388.0,Credit Card,Success,149624,Very Low
16001,12609,2024-01-29,2529.0,Net Banking,Success,476466,Medium
16002,25403,2025-03-05,1255.0,UPI,Success,432523,Medium
16003,28886,2023-08-06,10444.0,Debit Card,Success,355753,Medium
16004,3477,2022-12-03,4231.0,Credit Card,Success,228418,Low
16005,7249,2024-11-11,12627.0,UPI,Success,787352,Very High
16006,23300,2023-03-02,5956.0,Net Banking,Success,379735,Medium
16007,18302,2024-12-07,24932.0,Net Banking,Success,22260,Very Low
16008,26074,2022-12-22,5877.0,UPI,Success,639450,Very High
16009,29464,2025-03-20,16697.0,Credit Card,Success,434912,Medium
16010,459,2023-07-11,3587.0,Net Banking,Success,9264,Very Low
16011,20755,2025-04-08,6123.0,UPI,Success,55150,Very Low
16012,23751,2023-11-18,19932.0,UPI,Success,45278,Very Low
16013,2121,2025-07-12,17076.0,Debit Card,Success,47666,Very Low
16014,29127,2022-02-14,4521.0,Debit Card,Success,396264,Medium
16015,4707,2022-01-12,19133.0,Debit Card,Success,280909,Low
16016,16432,2022-01-31,10100.0,Net Banking,Success,361092,Medium
16017,17720,2024-05-16,5544.0,Auto Debit,Pending,122600,Very Low
16018,16982,2024-05-09,24554.0,Auto Debit,Success,76317,Very Low
16019,15158,2024-02-29,21961.0,Credit Card,Pending,318043,Medium
16020,3308,2022-06-22,4174.0,Auto Debit,Success,320042,Medium
16021,12099,2025-05-04,7946.0,Credit Card,Success,110688,Very Low
16022,7856,2026-03-13,21780.0,Net Banking,Success,8458,Very Low
16023,1426,2023-07-03,23583.0,Net Banking,Success,107948,Very Low
16024,2949,2023-03-07,5260.0,Net Banking,Success,351068,Medium
16025,5840,2023-01-01,4125.0,Net Banking,Success,536036,High
16026,25744,2022-12-18,24494.0,Credit Card,Success,356061,Medium
16027,27869,2024-04-15,1340.0,UPI,Success,164417,Low
16028,29968,2024-07-25,6102.0,Net Banking,Success,770316,Very High
16029,26923,2024-11-14,6177.0,Debit Card,Success,791075,Very High
16030,6645,2024-10-29,5588.0,Debit Card,Success,29998,Very Low
16031,19219,2025-07-11,8346.0,UPI,Success,301888,Low
16032,19226,2025-06-07,23560.0,Auto Debit,Success,623344,High
16033,2836,2026-01-08,4731.0,UPI,Pending,487676,High
16034,14016,2025-08-01,8526.0,UPI,Success,615386,High
16035,23822,2023-08-19,20787.0,Credit Card,Success,682466,Very High
16036,5270,2025-12-25,4775.0,Credit Card,Success,277978,Low
16037,9172,2023-12-27,15534.0,Debit Card,Failed,213159,Low
16038,4131,2023-02-08,8166.0,Credit Card,Success,372104,Medium
16039,5746,2023-03-27,20846.0,Credit Card,Success,638005,High
16040,6641,2024-07-18,12640.0,UPI,Success,92120,Very Low
16041,29622,2022-04-25,12776.0,Auto Debit,Success,580866,High
16042,24761,2026-02-24,6926.0,Net Banking,Success,146017,Very Low
16043,15475,2022-03-04,9903.0,Net Banking,Success,313746,Low
16044,16368,2022-04-09,11763.0,Auto Debit,Success,63261,Very Low
16045,25617,2022-06-05,4913.0,Net Banking,Success,711629,Very High
16046,26404,2023-02-21,16690.0,Debit Card,Success,279464,Low
16047,18040,2023-05-14,18208.0,Debit Card,Success,601440,High
16048,10981,2025-10-10,1115.0,Credit Card,Success,602067,High
16049,4214,2022-03-12,11185.0,UPI,Success,301147,Low
16050,10669,2022-05-25,17714.0,Auto Debit,Success,163614,Low
16051,25913,2022-11-03,21854.0,Auto Debit,Success,473206,Medium
16052,21020,2026-01-29,18464.0,Auto Debit,Pending,772784,Very High
16053,28283,2022-04-01,1643.0,UPI,Success,366693,Medium
16054,28556,2022-02-20,2811.0,Credit Card,Success,434121,Medium
16055,9859,2025-11-13,15397.0,Credit Card,Success,510965,High
16056,8562,2025-04-12,4098.0,Credit Card,Success,613030,High
16057,25868,2024-12-30,10436.0,UPI,Success,309301,Low
16058,7098,2023-03-16,3462.0,Auto Debit,Success,206364,Low
16059,7306,2023-08-03,10884.0,Debit Card,Success,600199,High
16060,19201,2023-10-26,21762.0,Net Banking,Success,647458,Very High
16061,403,2023-04-30,7199.0,Auto Debit,Success,692397,Very High
16062,20169,2025-08-31,20220.0,Credit Card,Success,101932,Very Low
16063,1858,2025-03-17,22925.0,Net Banking,Success,596884,High
16064,12733,2022-12-20,3146.0,Credit Card,Success,309870,Low
16065,19272,2024-12-19,12180.0,UPI,Success,532316,High
16066,2995,2022-08-12,24880.0,UPI,Success,114950,Very Low
16067,14006,2022-01-16,9958.0,Auto Debit,Success,425428,Medium
16068,27082,2024-07-04,21144.0,Net Banking,Success,628866,High
16069,19671,2022-02-04,4319.0,UPI,Success,768134,Very High
16070,2664,2023-08-04,24481.0,Auto Debit,Success,634645,High
16071,29121,2025-03-16,21191.0,Net Banking,Success,296375,Low
16072,3464,2023-02-20,15877.0,Debit Card,Success,535224,High
16073,24489,2022-08-23,22334.0,Credit Card,Success,262890,Low
16074,19994,2025-10-31,3425.0,UPI,Success,636259,High
16075,23586,2025-03-29,24952.0,Net Banking,Success,213929,Low
16076,28514,2023-03-26,22456.0,UPI,Success,18444,Very Low
16077,20495,2022-06-29,20169.0,Debit Card,Pending,741518,Very High
16078,21657,2023-09-24,14075.0,Net Banking,Success,166870,Low
16079,13259,2022-08-26,10453.0,UPI,Success,419045,Medium
16080,28234,2022-11-29,17324.0,Debit Card,Success,670061,Very High
16081,13745,2022-02-05,15431.0,Credit Card,Success,160477,Low
16082,27590,2023-02-03,7455.0,Net Banking,Failed,191720,Low
16083,1061,2022-12-17,20973.0,Net Banking,Success,303593,Low
16084,22025,2026-01-16,6298.0,Auto Debit,Success,605844,High
16085,8909,2025-07-19,19396.0,Auto Debit,Success,526581,High
16086,6848,2025-10-21,2060.0,Debit Card,Success,454635,Medium
16087,6179,2024-10-08,11530.0,Debit Card,Success,95942,Very Low
16088,29743,2023-04-09,4537.0,UPI,Success,385863,Medium
16089,132,2022-09-17,11096.0,Credit Card,Success,607520,High
16090,18252,2025-09-05,651.0,Auto Debit,Success,78950,Very Low
16091,2150,2022-10-10,22191.0,Net Banking,Success,725931,Very High
16092,22436,2024-09-05,24044.0,Debit Card,Success,195634,Low
16093,14969,2024-06-22,17647.0,Debit Card,Success,76312,Very Low
16094,175,2024-12-28,24554.0,Net Banking,Success,767042,Very High
16095,26705,2022-05-17,12000.0,Auto Debit,Success,691996,Very High
16096,4376,2024-11-01,22224.0,Auto Debit,Success,746093,Very High
16097,18974,2024-05-17,15038.0,Debit Card,Success,668547,Very High
16098,17932,2025-05-28,6659.0,Net Banking,Success,669657,Very High
16099,14570,2023-01-24,21845.0,Auto Debit,Success,363658,Medium
16100,14969,2025-09-27,18958.0,Debit Card,Success,76312,Very Low
16101,21002,2022-07-25,5834.0,Debit Card,Success,137971,Very Low
16102,15601,2025-02-14,18195.0,Auto Debit,Success,109690,Very Low
16103,11185,2022-12-21,3138.0,Auto Debit,Success,616964,High
16104,17121,2024-06-17,20762.0,Auto Debit,Success,465550,Medium
16105,29856,2024-07-19,11274.0,Auto Debit,Success,358901,Medium
16106,23294,2024-02-12,17548.0,Auto Debit,Success,117862,Very Low
16107,23715,2024-09-20,2941.0,UPI,Pending,210064,Low
16108,26417,2024-09-11,13825.0,Net Banking,Success,42637,Very Low
16109,16188,2022-02-02,17989.0,UPI,Success,191259,Low
16110,14693,2025-04-29,3516.0,Credit Card,Success,23826,Very Low
16111,13981,2026-01-26,15114.0,UPI,Success,31091,Very Low
16112,23380,2025-02-19,13937.0,UPI,Success,366259,Medium
16113,20481,2024-01-17,9099.0,Debit Card,Success,32945,Very Low
16114,29089,2025-09-17,9420.0,Debit Card,Success,394018,Medium
16115,21303,2024-04-02,14639.0,Net Banking,Success,503090,High
16116,11753,2023-10-28,8027.0,Debit Card,Success,707080,Very High
16117,3245,2026-02-17,9414.0,Net Banking,Success,187753,Low
16118,29064,2024-12-09,12515.0,UPI,Success,424076,Medium
16119,17981,2023-03-01,8139.0,Auto Debit,Success,6654,Very Low
16120,24723,2023-07-04,8384.0,Debit Card,Success,136452,Very Low
16121,3575,2023-05-08,8829.0,UPI,Success,354431,Medium
16122,12086,2022-06-17,3132.0,Debit Card,Success,107601,Very Low
16123,14488,2023-12-13,2987.0,Auto Debit,Success,515351,High
16124,9189,2025-09-11,15460.0,UPI,Success,198074,Low
16125,25958,2022-08-16,13026.0,Debit Card,Success,346152,Medium
16126,25630,2025-05-15,22494.0,Auto Debit,Success,283559,Low
16127,7164,2024-05-25,2946.0,Auto Debit,Failed,233305,Low
16128,13218,2025-06-08,18087.0,Auto Debit,Success,217088,Low
16129,10024,2025-03-07,16960.0,Credit Card,Success,782142,Very High
16130,23780,2022-08-20,10769.0,UPI,Success,596737,High
16131,10017,2022-05-12,18654.0,Credit Card,Success,767435,Very High
16132,16625,2024-10-20,21263.0,Auto Debit,Success,48291,Very Low
16133,22793,2024-08-28,13507.0,Net Banking,Success,344991,Medium
16134,12472,2023-08-12,20667.0,Credit Card,Success,591195,High
16135,29321,2024-03-24,10687.0,Debit Card,Success,146353,Very Low
16136,11958,2024-01-11,20521.0,Credit Card,Success,454662,Medium
16137,18620,2025-07-16,1206.0,Net Banking,Success,422870,Medium
16138,25005,2023-06-29,23154.0,Net Banking,Success,196611,Low
16139,1529,2022-05-24,24077.0,Debit Card,Success,798427,Very High
16140,3689,2023-03-26,23849.0,Credit Card,Success,671117,Very High
16141,19994,2023-05-30,14265.0,Debit Card,Pending,636259,High
16142,8415,2022-07-12,4888.0,Credit Card,Success,107023,Very Low
16143,8354,2023-04-13,2938.0,Net Banking,Success,137792,Very Low
16144,24940,2024-05-10,4460.0,Debit Card,Pending,586101,High
16145,14496,2024-04-22,16839.0,Auto Debit,Success,502625,High
16146,23143,2025-08-07,11245.0,Auto Debit,Success,594929,High
16147,20914,2023-01-19,21591.0,Auto Debit,Success,271943,Low
16148,11371,2024-06-16,12370.0,Credit Card,Success,115556,Very Low
16149,15073,2024-07-23,5748.0,Auto Debit,Failed,441014,Medium
16150,1526,2023-03-13,4522.0,UPI,Success,76373,Very Low
16151,28354,2024-09-17,10719.0,Credit Card,Success,525542,High
16152,21739,2023-12-08,21955.0,Debit Card,Pending,88865,Very Low
16153,5352,2024-11-23,2923.0,Debit Card,Success,550612,High
16154,19899,2024-02-09,9693.0,Debit Card,Success,221315,Low
16155,8516,2022-07-28,23869.0,Credit Card,Success,79314,Very Low
16156,26312,2025-05-29,18947.0,Debit Card,Success,749680,Very High
16157,14350,2023-03-05,23746.0,UPI,Success,363574,Medium
16158,20708,2024-06-10,10813.0,UPI,Success,243547,Low
16159,26414,2023-05-08,16225.0,Debit Card,Success,219911,Low
16160,25127,2022-07-06,4586.0,Debit Card,Success,421974,Medium
16161,27100,2022-03-26,23408.0,Debit Card,Success,582200,High
16162,28289,2022-04-25,7956.0,UPI,Success,10099,Very Low
16163,10699,2022-06-13,5700.0,UPI,Success,351052,Medium
16164,18692,2024-08-08,2584.0,Debit Card,Pending,682487,Very High
16165,116,2023-09-21,7254.0,Net Banking,Success,9307,Very Low
16166,29783,2023-07-07,15860.0,Auto Debit,Success,497121,High
16167,26488,2025-03-07,12282.0,Debit Card,Success,487071,High
16168,3294,2023-06-13,7973.0,Net Banking,Success,268289,Low
16169,10810,2024-06-16,22495.0,Auto Debit,Success,735055,Very High
16170,8884,2022-11-19,9855.0,UPI,Success,84522,Very Low
16171,24666,2026-02-06,20522.0,Credit Card,Success,76774,Very Low
16172,11598,2024-04-02,18112.0,Auto Debit,Success,171635,Low
16173,17581,2023-02-15,15561.0,UPI,Success,661241,Very High
16174,17209,2024-07-31,3514.0,Net Banking,Success,300287,Low
16175,20803,2023-03-01,2949.0,UPI,Success,451634,Medium
16176,28542,2026-04-06,15893.0,Debit Card,Success,55026,Very Low
16177,8048,2024-08-30,5492.0,UPI,Pending,617995,High
16178,2591,2022-04-30,2420.0,Auto Debit,Success,620469,High
16179,25481,2025-01-25,1636.0,Credit Card,Success,100501,Very Low
16180,22204,2024-02-18,1649.0,Credit Card,Success,392816,Medium
16181,4619,2023-12-07,24958.0,Auto Debit,Success,277242,Low
16182,27089,2025-05-24,12480.0,UPI,Success,542490,High
16183,21766,2025-12-23,6918.0,Net Banking,Success,501108,High
16184,20668,2024-07-09,23162.0,UPI,Pending,123655,Very Low
16185,2213,2026-01-24,9859.0,Net Banking,Success,369209,Medium
16186,26980,2022-06-04,10104.0,Debit Card,Success,586466,High
16187,21687,2025-08-29,8091.0,UPI,Success,423558,Medium
16188,12030,2026-01-11,3735.0,Debit Card,Success,472922,Medium
16189,19567,2023-12-19,6670.0,Credit Card,Success,472344,Medium
16190,3993,2025-01-27,21776.0,Debit Card,Success,527173,High
16191,9408,2023-12-31,3465.0,Credit Card,Success,267896,Low
16192,14271,2024-06-04,21838.0,Net Banking,Success,350531,Medium
16193,18703,2022-11-01,22317.0,Credit Card,Success,273787,Low
16194,26614,2025-07-26,4631.0,Auto Debit,Success,292770,Low
16195,13048,2022-03-15,1535.0,Net Banking,Success,795759,Very High
16196,29811,2022-05-13,16593.0,Net Banking,Success,642536,Very High
16197,11958,2023-06-13,406.0,Debit Card,Success,454662,Medium
16198,2256,2025-01-08,5163.0,Debit Card,Success,224890,Low
16199,2453,2025-07-06,2450.0,Auto Debit,Success,553367,High
16200,12200,2022-03-02,5557.0,UPI,Success,648413,Very High
16201,3684,2023-08-23,945.0,Net Banking,Success,63325,Very Low
16202,4775,2023-03-07,22508.0,Credit Card,Success,553471,High
16203,27137,2024-01-08,9313.0,Net Banking,Success,614348,High
16204,25428,2023-06-14,20211.0,Auto Debit,Success,268816,Low
16205,12975,2022-12-31,9309.0,Credit Card,Success,792538,Very High
16206,29407,2022-02-15,911.0,Net Banking,Failed,363751,Medium
16207,183,2022-02-24,24661.0,Net Banking,Success,367675,Medium
16208,24117,2023-09-20,23873.0,Credit Card,Success,56797,Very Low
16209,6475,2023-04-05,12041.0,Credit Card,Success,43118,Very Low
16210,5548,2022-05-05,5591.0,UPI,Success,232174,Low
16211,26975,2024-08-31,4939.0,Auto Debit,Success,23759,Very Low
16212,23148,2024-08-24,14141.0,Auto Debit,Pending,590507,High
16213,22918,2023-02-01,21594.0,Credit Card,Success,727950,Very High
16214,17303,2024-03-15,12480.0,UPI,Success,569895,High
16215,2758,2024-11-20,18902.0,Auto Debit,Success,61689,Very Low
16216,26165,2023-07-19,1519.0,Credit Card,Success,779006,Very High
16217,9071,2023-12-25,9903.0,Debit Card,Success,451144,Medium
16218,19538,2022-01-31,21018.0,Credit Card,Success,54122,Very Low
16219,8048,2022-02-02,13372.0,Debit Card,Success,617995,High
16220,1670,2024-06-30,22977.0,Debit Card,Success,388720,Medium
16221,11374,2026-01-14,2116.0,Debit Card,Success,207320,Low
16222,21568,2025-06-19,9158.0,Auto Debit,Success,46725,Very Low
16223,13239,2022-03-15,1252.0,Auto Debit,Pending,132112,Very Low
16224,783,2022-10-27,17152.0,Net Banking,Success,358071,Medium
16225,6076,2024-02-28,22500.0,Debit Card,Success,538343,High
16226,29677,2024-12-13,20913.0,Debit Card,Success,530871,High
16227,3985,2022-02-15,3273.0,Credit Card,Success,714217,Very High
16228,15218,2022-04-29,17934.0,UPI,Success,290399,Low
16229,15700,2022-10-29,17849.0,Auto Debit,Failed,164108,Low
16230,14876,2024-05-07,11210.0,Debit Card,Success,509810,High
16231,17941,2022-01-19,5107.0,Auto Debit,Success,701543,Very High
16232,7688,2022-02-23,21312.0,UPI,Success,689241,Very High
16233,5183,2023-08-06,23040.0,Auto Debit,Pending,524957,High
16234,21309,2023-10-06,9940.0,Auto Debit,Success,746124,Very High
16235,2468,2024-11-26,9799.0,Credit Card,Success,308222,Low
16236,14683,2026-03-08,5430.0,Credit Card,Success,296615,Low
16237,7433,2025-12-15,21041.0,Net Banking,Success,352435,Medium
16238,7684,2023-02-21,9002.0,Credit Card,Success,350770,Medium
16239,9874,2025-05-09,6341.0,Net Banking,Success,439816,Medium
16240,23055,2023-01-17,20982.0,Credit Card,Success,494506,High
16241,20932,2023-06-21,23249.0,Debit Card,Success,280096,Low
16242,28183,2022-02-11,24572.0,Net Banking,Success,400793,Medium
16243,6271,2022-12-07,7408.0,Auto Debit,Success,243408,Low
16244,25861,2022-11-30,8602.0,Net Banking,Success,361857,Medium
16245,20852,2024-12-26,9239.0,Auto Debit,Success,767592,Very High
16246,11768,2025-09-25,10178.0,Debit Card,Success,21756,Very Low
16247,12258,2025-05-03,12974.0,Debit Card,Success,54409,Very Low
16248,1264,2025-02-01,8945.0,Auto Debit,Pending,86917,Very Low
16249,15058,2022-11-06,11263.0,Auto Debit,Success,506439,High
16250,16230,2025-04-20,18953.0,UPI,Success,436299,Medium
16251,5299,2023-08-08,12627.0,UPI,Success,795259,Very High
16252,23499,2023-07-14,2235.0,Credit Card,Success,476952,Medium
16253,1859,2024-06-18,11475.0,Credit Card,Success,414068,Medium
16254,19190,2024-08-03,1230.0,UPI,Success,683845,Very High
16255,1640,2024-03-18,11484.0,Credit Card,Success,231414,Low
16256,7638,2025-12-10,20450.0,Auto Debit,Success,296296,Low
16257,1025,2024-06-04,6056.0,Credit Card,Success,282777,Low
16258,24497,2022-06-04,11383.0,Auto Debit,Success,363772,Medium
16259,9054,2024-03-13,14351.0,Auto Debit,Success,637611,High
16260,26242,2024-01-26,20312.0,Debit Card,Success,744074,Very High
16261,21600,2024-11-20,10908.0,UPI,Success,502161,High
16262,28328,2026-03-11,19818.0,Credit Card,Success,17046,Very Low
16263,16545,2022-01-07,16005.0,Net Banking,Success,584457,High
16264,17898,2022-04-06,1553.0,Net Banking,Failed,251716,Low
16265,9476,2025-10-13,10267.0,Debit Card,Success,658919,Very High
16266,15430,2025-12-12,23281.0,Auto Debit,Success,568648,High
16267,15486,2026-02-11,10870.0,Credit Card,Success,446336,Medium
16268,27543,2025-07-23,17548.0,Net Banking,Success,730255,Very High
16269,9778,2024-07-29,14325.0,UPI,Success,792698,Very High
16270,19771,2026-03-27,12995.0,Debit Card,Success,110614,Very Low
16271,2249,2022-09-07,15814.0,Auto Debit,Success,607103,High
16272,6481,2025-11-20,20942.0,Net Banking,Success,418929,Medium
16273,24909,2025-06-22,6208.0,Credit Card,Success,639546,Very High
16274,11399,2023-01-27,23763.0,Auto Debit,Success,38420,Very Low
16275,137,2022-11-19,8803.0,Auto Debit,Success,334848,Medium
16276,24070,2024-12-27,19891.0,Credit Card,Success,338435,Medium
16277,8975,2023-06-04,7784.0,UPI,Success,536636,High
16278,25508,2024-03-17,7031.0,Debit Card,Success,162116,Low
16279,2971,2024-02-21,9457.0,UPI,Success,205363,Low
16280,11354,2026-01-05,10179.0,Credit Card,Success,149135,Very Low
16281,3104,2023-03-09,1983.0,Net Banking,Success,757758,Very High
16282,11945,2026-02-26,239.0,Credit Card,Success,160467,Low
16283,24978,2025-10-27,6074.0,Credit Card,Failed,263168,Low
16284,22608,2024-07-15,15962.0,Net Banking,Success,526000,High
16285,8094,2025-01-25,8650.0,Net Banking,Success,186475,Low
16286,18066,2024-04-18,15273.0,UPI,Success,23229,Very Low
16287,1654,2024-12-01,5521.0,Debit Card,Success,785347,Very High
